property_id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type
3053,Apartment,Entire home/apt,4,1,1,2,Real Bed
3054,House,Private room,1,1,1,1,Real Bed
3055,House,Private room,2,1,1,1,Real Bed
3056,Apartment,Entire home/apt,2,1,1,1,Real Bed
3057,House,Private room,3,1,1,1,Real Bed
3058,House,Entire home/apt,10,2.5,3,4,Real Bed
3059,House,Private room,2,1,1,1,Real Bed
3060,Apartment,Entire home/apt,2,1,1,1,Real Bed
3061,House,Entire home/apt,2,1,1,1,Real Bed
3062,House,Entire home/apt,3,1,2,2,Real Bed
3063,Loft,Entire home/apt,4,1,2,2,Real Bed
3064,Townhouse,Private room,2,1,1,1,Real Bed
3065,House,Entire home/apt,6,1,2,4,Real Bed
3066,Apartment,Entire home/apt,2,1,1,1,Real Bed
3067,House,Entire home/apt,6,1,2,4,Real Bed
3068,House,Entire home/apt,4,2,2,2,Real Bed
3069,Apartment,Entire home/apt,2,1,1,1,Real Bed
3070,House,Private room,1,1,1,1,Real Bed
3071,House,Entire home/apt,4,3.5,4,4,Real Bed
3072,Apartment,Entire home/apt,2,1,1,1,Real Bed
3073,House,Private room,2,1,1,1,Real Bed
3074,House,Entire home/apt,3,2,2,2,Real Bed
3075,House,Entire home/apt,8,2.5,3,3,Real Bed
3076,House,Private room,2,1,1,1,Real Bed
3077,House,Private room,2,1,1,1,Futon
3078,House,Entire home/apt,7,2.5,3,5,Real Bed
3079,Apartment,Entire home/apt,3,1,2,1,Real Bed
3080,Apartment,Entire home/apt,2,1,0,1,Real Bed
3081,Apartment,Private room,2,1,1,1,Real Bed
3082,House,Entire home/apt,4,1,1,2,Real Bed
3083,House,Private room,2,1,1,1,Real Bed
3084,House,Entire home/apt,4,1,1,2,Real Bed
3085,House,Private room,2,1,1,1,Real Bed
3086,House,Private room,2,1,1,1,Real Bed
3087,House,Entire home/apt,2,1,1,1,Real Bed
3088,House,Private room,1,1,1,1,Real Bed
3089,House,Private room,2,1,1,1,Real Bed
3090,House,Entire home/apt,8,2,4,4,Real Bed
3091,House,Entire home/apt,2,1,0,1,Real Bed
3092,Cabin,Entire home/apt,2,1,0,1,Futon
3093,House,Entire home/apt,4,1,2,4,Real Bed
3094,Apartment,Private room,2,1,1,1,Real Bed
3095,House,Private room,1,1,1,1,Real Bed
3096,House,Private room,2,1,1,1,Real Bed
3097,House,Private room,1,1,1,1,Real Bed
3098,House,Private room,1,1,1,1,Real Bed
3099,House,Private room,2,1,1,1,Futon
3100,House,Private room,2,1,1,1,Real Bed
3101,House,Private room,2,1,1,1,Real Bed
3102,House,Private room,1,1,1,1,Real Bed
3103,House,Entire home/apt,2,1,1,2,Real Bed
3104,House,Private room,2,1,1,1,Real Bed
3105,House,Entire home/apt,6,2,3,3,Real Bed
3106,House,Private room,3,1.5,1,3,Real Bed
3107,House,Private room,2,1,1,1,Real Bed
3108,House,Private room,1,1,1,1,Real Bed
3109,Apartment,Entire home/apt,2,1,1,1,Real Bed
3110,House,Private room,2,1,1,2,Real Bed
3111,Townhouse,Private room,2,2,1,1,Real Bed
3112,House,Entire home/apt,4,1,1,1,Real Bed
3113,House,Entire home/apt,2,1,0,1,Real Bed
3114,Townhouse,Private room,1,1.5,1,1,Real Bed
3115,Apartment,Entire home/apt,4,1,2,2,Real Bed
3116,Apartment,Shared room,1,1,1,1,Couch
3117,House,Private room,2,1,1,1,Real Bed
3118,House,Private room,2,1,1,1,Real Bed
3119,House,Private room,2,1,1,1,Real Bed
3120,House,Entire home/apt,6,1,3,4,Real Bed
3121,Apartment,Entire home/apt,4,1,1,2,Real Bed
3122,Apartment,Entire home/apt,4,1,1,2,Real Bed
3123,House,Entire home/apt,4,1,2,2,Real Bed
3124,Apartment,Entire home/apt,2,1,1,1,Real Bed
3125,Apartment,Entire home/apt,4,1,0,2,Real Bed
3126,Apartment,Entire home/apt,4,1,0,1,Real Bed
3127,House,Entire home/apt,3,1.5,2,3,Real Bed
3128,Apartment,Entire home/apt,3,1,1,1,Real Bed
3129,House,Entire home/apt,6,1,1,1,Real Bed
3130,House,Entire home/apt,4,1,1,2,Real Bed
3131,House,Entire home/apt,6,1.5,3,4,Real Bed
3132,Apartment,Entire home/apt,2,1,1,1,Real Bed
3133,House,Entire home/apt,3,1,2,2,Real Bed
3134,Townhouse,Shared room,1,1.5,1,1,Airbed
3135,Apartment,Entire home/apt,4,1,1,1,Real Bed
3136,House,Shared room,2,1,1,2,Real Bed
3137,Bed & Breakfast,Private room,4,1,1,2,Real Bed
3138,House,Entire home/apt,2,1,1,1,Real Bed
3139,House,Entire home/apt,6,1.5,3,4,Real Bed
3140,House,Private room,1,1,1,1,Real Bed
3141,Apartment,Entire home/apt,3,1,1,1,Real Bed
3142,Apartment,Private room,4,1,1,1,Real Bed
3143,Townhouse,Private room,2,1,1,1,Real Bed
3144,Apartment,Private room,2,1,1,1,Real Bed
3145,Condominium,Entire home/apt,2,1,1,1,Real Bed
3146,Condominium,Entire home/apt,4,1,1,2,Real Bed
3147,Apartment,Entire home/apt,2,1,0,1,Real Bed
3148,Apartment,Entire home/apt,4,1,1,1,Real Bed
3149,Apartment,Entire home/apt,2,1,1,1,Real Bed
3150,Apartment,Entire home/apt,4,2,2,2,Real Bed
3151,Apartment,Entire home/apt,4,1,1,1,Real Bed
3152,Apartment,Entire home/apt,4,2,2,2,Real Bed
3153,Apartment,Entire home/apt,1,1,1,1,Real Bed
3154,Apartment,Entire home/apt,2,1,0,1,Real Bed
3155,Apartment,Entire home/apt,2,1,1,1,Real Bed
3156,Apartment,Entire home/apt,2,1,0,1,Real Bed
3157,Apartment,Entire home/apt,2,1,1,1,Real Bed
3158,Apartment,Entire home/apt,5,2,2,2,Real Bed
3159,Camper/RV,Entire home/apt,2,1,1,2,Real Bed
3160,Apartment,Entire home/apt,4,1,1,2,Real Bed
3161,Apartment,Entire home/apt,2,1,1,1,Real Bed
3162,Townhouse,Entire home/apt,5,2.5,2,2,Real Bed
3163,Apartment,Entire home/apt,3,1,1,1,Real Bed
3164,Apartment,Entire home/apt,2,1,1,1,Real Bed
3165,House,Entire home/apt,4,1,1,2,Real Bed
3166,Apartment,Entire home/apt,4,1,2,2,Real Bed
3167,Condominium,Entire home/apt,4,1,0,2,Real Bed
3168,Apartment,Entire home/apt,4,1,1,2,Real Bed
3169,House,Entire home/apt,5,1,2,2,Real Bed
3170,Apartment,Entire home/apt,2,1,0,1,Real Bed
3171,Apartment,Entire home/apt,2,1,1,1,Real Bed
3172,Apartment,Entire home/apt,2,1,0,1,Real Bed
3173,Apartment,Entire home/apt,2,1,1,1,Real Bed
3174,House,Entire home/apt,5,2,3,3,Real Bed
3175,Apartment,Entire home/apt,2,1,0,1,Real Bed
3176,Apartment,Entire home/apt,4,2,2,2,Real Bed
3177,Apartment,Entire home/apt,2,1,1,1,Real Bed
3178,Apartment,Entire home/apt,2,1,1,1,Real Bed
3179,Apartment,Entire home/apt,2,1,1,1,Real Bed
3180,Apartment,Entire home/apt,3,1,1,2,Real Bed
3181,Apartment,Entire home/apt,4,1,1,1,Real Bed
3182,Apartment,Entire home/apt,3,1.5,1,1,Real Bed
3183,Apartment,Entire home/apt,2,1,1,1,Real Bed
3184,Apartment,Entire home/apt,2,1,0,1,Real Bed
3185,Apartment,Entire home/apt,4,1,1,2,Real Bed
3186,Apartment,Entire home/apt,6,1,2,5,Real Bed
3187,Apartment,Private room,2,1,1,1,Real Bed
3188,Apartment,Entire home/apt,2,1,1,1,Real Bed
3189,Apartment,Entire home/apt,2,1,1,1,Real Bed
3190,Apartment,Private room,2,1,1,1,Real Bed
3191,Townhouse,Entire home/apt,4,1.5,2,2,Real Bed
3192,Apartment,Private room,2,1,1,1,Real Bed
3193,House,Entire home/apt,6,3,3,3,Real Bed
3194,Apartment,Entire home/apt,2,1,1,1,Real Bed
3195,Apartment,Entire home/apt,5,2,1,2,Real Bed
3196,Apartment,Private room,2,1,1,1,Real Bed
3197,Apartment,Entire home/apt,2,1,0,1,Real Bed
3198,Townhouse,Entire home/apt,6,3.5,3,5,Real Bed
3199,Apartment,Shared room,1,1,1,1,Couch
3200,Apartment,Entire home/apt,4,1,2,2,Real Bed
3201,Apartment,Entire home/apt,2,1,1,1,Real Bed
3202,Apartment,Entire home/apt,2,1,1,1,Real Bed
3203,Condominium,Entire home/apt,2,1,1,1,Real Bed
3204,Condominium,Entire home/apt,2,1,1,1,Real Bed
3205,House,Private room,2,1,1,1,Real Bed
3206,Apartment,Entire home/apt,2,1,0,1,Real Bed
3207,Townhouse,Private room,2,1,1,1,Real Bed
3208,Apartment,Entire home/apt,3,1,1,1,Real Bed
3209,Apartment,Entire home/apt,2,1,2,2,Real Bed
3210,House,Entire home/apt,4,2,2,2,Real Bed
3211,House,Private room,1,1,1,1,Real Bed
3212,Apartment,Private room,2,1,1,1,Real Bed
3213,House,Private room,2,1,1,1,Real Bed
3214,Townhouse,Private room,2,1,1,1,Real Bed
3215,House,Private room,2,1,1,1,Real Bed
3216,Apartment,Entire home/apt,2,1,1,1,Real Bed
3217,Apartment,Entire home/apt,4,1,1,3,Real Bed
3218,Apartment,Entire home/apt,2,1,0,1,Real Bed
3219,Condominium,Entire home/apt,2,1,1,1,Real Bed
3220,Loft,Entire home/apt,2,1.5,1,1,Real Bed
3221,Apartment,Entire home/apt,4,1,1,3,Real Bed
3222,Apartment,Entire home/apt,2,1,0,1,Real Bed
3223,Apartment,Entire home/apt,2,1,1,1,Real Bed
3224,House,Entire home/apt,2,1,1,1,Real Bed
3225,Apartment,Entire home/apt,3,1,1,1,Real Bed
3226,Apartment,Entire home/apt,4,1,1,2,Real Bed
3227,Apartment,Private room,2,1,1,1,Pull-out Sofa
3228,Apartment,Entire home/apt,2,1,1,1,Real Bed
3229,Apartment,Entire home/apt,3,1,0,2,Futon
3230,Apartment,Private room,2,1,1,1,Real Bed
3231,Apartment,Entire home/apt,2,1,1,1,Real Bed
3232,Apartment,Private room,2,1,1,1,Real Bed
3233,Apartment,Entire home/apt,2,1,0,1,Real Bed
3234,Apartment,Entire home/apt,2,1,1,1,Real Bed
3235,House,Private room,1,1,1,1,Real Bed
3236,Apartment,Private room,1,1,1,1,Real Bed
3237,House,Private room,1,1,1,1,Real Bed
3238,House,Private room,4,1,1,2,Real Bed
3239,House,Entire home/apt,4,1,1,2,Real Bed
3240,Townhouse,Entire home/apt,5,1.5,2,3,Real Bed
3241,House,Entire home/apt,8,3,4,5,Real Bed
3242,House,Entire home/apt,6,1,3,4,Real Bed
3243,House,Entire home/apt,2,1,1,1,Real Bed
3244,House,Private room,1,1,1,1,Futon
3245,House,Entire home/apt,4,1,1,2,Real Bed
3246,Loft,Entire home/apt,2,1,0,1,Real Bed
3247,House,Private room,1,1,1,1,Real Bed
3248,House,Private room,2,1,1,1,Real Bed
3249,House,Private room,2,1,1,1,Real Bed
3250,House,Private room,1,1,1,1,Real Bed
3251,Apartment,Entire home/apt,5,2,2,2,Real Bed
3252,House,Entire home/apt,6,1,3,3,Real Bed
3253,House,Entire home/apt,6,2,3,3,Real Bed
3254,House,Private room,2,1,1,1,Real Bed
3255,House,Private room,2,1.5,1,1,Real Bed
3256,House,Entire home/apt,2,1,0,1,Real Bed
3257,Other,Entire home/apt,2,1,0,1,Real Bed
3258,House,Entire home/apt,5,1,2,2,Real Bed
3259,House,Entire home/apt,6,1.5,3,3,Real Bed
3260,House,Entire home/apt,2,1,1,1,Real Bed
3261,House,Entire home/apt,4,1,2,2,Real Bed
3262,Bungalow,Entire home/apt,2,1,1,1,Real Bed
3263,House,Entire home/apt,4,1,2,3,Real Bed
3264,Boat,Private room,2,0.5,1,1,Real Bed
3265,Apartment,Entire home/apt,3,1,1,2,Real Bed
3266,House,Entire home/apt,8,1,3,3,Real Bed
3267,House,Entire home/apt,5,1,3,3,Real Bed
3268,Bed & Breakfast,Private room,2,1,1,1,Real Bed
3269,Apartment,Entire home/apt,4,1,2,2,Real Bed
3270,House,Private room,2,1,1,1,Real Bed
3271,Apartment,Entire home/apt,2,1,1,2,Real Bed
3272,House,Private room,1,1,1,1,Real Bed
3273,House,Entire home/apt,6,2.5,3,3,Real Bed
3274,House,Entire home/apt,2,1,1,1,Real Bed
3275,House,Entire home/apt,2,1,1,1,Real Bed
3276,House,Private room,2,1,1,1,Real Bed
3277,House,Private room,4,1.5,1,2,Real Bed
3278,House,Private room,1,1,1,1,Real Bed
3279,House,Private room,2,1,1,1,Real Bed
3280,Apartment,Entire home/apt,4,1,1,1,Real Bed
3281,House,Private room,1,0.5,1,1,Real Bed
3282,Apartment,Entire home/apt,5,1,1,1,Real Bed
3283,House,Private room,2,1,1,1,Real Bed
3284,House,Entire home/apt,4,1.5,2,2,Real Bed
3285,Apartment,Private room,4,1.5,1,1,Real Bed
3286,House,Entire home/apt,8,3,3,4,Real Bed
3287,House,Private room,2,1,1,1,Real Bed
3288,Bed & Breakfast,Private room,2,1,1,1,Real Bed
3289,House,Private room,2,1,1,1,Real Bed
3290,House,Private room,2,1,1,2,Real Bed
3291,House,Private room,2,1,1,1,Real Bed
3292,House,Private room,2,1.5,1,1,Real Bed
3293,House,Private room,2,1,1,1,Real Bed
3294,House,Private room,2,1,1,1,Real Bed
3295,Apartment,Entire home/apt,2,1,0,2,Real Bed
3296,House,Entire home/apt,6,2.5,3,3,Real Bed
3297,Bed & Breakfast,Private room,3,1,1,2,Real Bed
3298,House,Entire home/apt,5,2.5,2,2,Real Bed
3299,House,Private room,2,1,1,1,Real Bed
3300,House,Entire home/apt,5,2,3,3,Real Bed
3301,House,Entire home/apt,6,2,3,4,Real Bed
3302,House,Entire home/apt,5,3,3,3,Real Bed
3303,House,Entire home/apt,6,2.5,2,2,Real Bed
3304,Boat,Private room,1,0.5,1,1,Couch
3305,House,Entire home/apt,4,2.5,3,2,Real Bed
3306,House,Private room,2,1,1,1,Real Bed
3307,House,Entire home/apt,4,1,2,2,Real Bed
3308,Townhouse,Entire home/apt,6,1.5,2,2,Real Bed
3309,House,Entire home/apt,4,1.5,2,2,Real Bed
3310,House,Entire home/apt,8,2,3,5,Real Bed
3311,House,Entire home/apt,6,1,2,3,Real Bed
3312,House,Private room,1,1,1,1,Real Bed
3313,Apartment,Entire home/apt,4,1,1,1,Real Bed
3314,House,Private room,2,1,1,1,Real Bed
3315,Bed & Breakfast,Private room,4,1,1,1,Real Bed
3316,House,Entire home/apt,6,1,2,4,Real Bed
3317,Cabin,Entire home/apt,2,1,1,1,Real Bed
3318,Townhouse,Private room,2,1.5,1,1,Real Bed
3319,House,Private room,4,1,1,2,Real Bed
3320,House,Entire home/apt,8,2,4,4,Real Bed
3321,Apartment,Entire home/apt,6,1,2,2,Real Bed
3322,Apartment,Entire home/apt,8,1,2,1,Real Bed
3323,Apartment,Private room,2,2,1,2,Real Bed
3324,House,Entire home/apt,6,1.5,2,2,Real Bed
3325,House,Private room,2,1,1,1,Real Bed
3326,House,Private room,2,1.5,1,1,Real Bed
3327,Apartment,Entire home/apt,4,1,1,1,Real Bed
3328,House,Private room,2,1,1,1,Real Bed
3329,House,Private room,2,1,1,2,Real Bed
3330,Apartment,Entire home/apt,3,1,1,1,Real Bed
3331,Apartment,Entire home/apt,4,1,3,4,Real Bed
3332,House,Entire home/apt,6,2,3,3,Real Bed
3333,House,Private room,3,2.5,1,1,Real Bed
3334,House,Private room,2,1,1,1,Real Bed
3335,House,Entire home/apt,4,1,2,2,Real Bed
3336,House,Entire home/apt,6,1,3,3,Real Bed
3337,House,Private room,2,1,1,1,Real Bed
3338,House,Entire home/apt,2,,2,1,Real Bed
3339,House,Private room,2,1.5,1,1,Real Bed
3340,House,Private room,2,1,1,1,Real Bed
3341,Apartment,Entire home/apt,4,1,0,2,Real Bed
3342,House,Private room,2,1,1,1,Real Bed
3343,House,Private room,2,1,1,1,Real Bed
3344,Apartment,Entire home/apt,2,1,1,1,Real Bed
3345,House,Entire home/apt,4,1,2,2,Real Bed
3346,Apartment,Entire home/apt,4,1,1,2,Real Bed
3347,House,Private room,2,1,1,1,Real Bed
3348,Apartment,Entire home/apt,2,1,1,2,Real Bed
3349,House,Private room,2,1,1,1,Real Bed
3350,House,Entire home/apt,6,2,3,3,Real Bed
3351,Apartment,Entire home/apt,6,1,2,2,Real Bed
3352,House,Entire home/apt,16,4,7,10,Real Bed
3353,House,Entire home/apt,4,1.5,2,2,Real Bed
3354,House,Entire home/apt,4,1,3,2,Real Bed
3355,House,Private room,2,3,1,1,Real Bed
3356,Condominium,Private room,2,1,1,1,Real Bed
3357,House,Entire home/apt,2,1,1,1,Real Bed
3358,House,Entire home/apt,4,1,1,3,Real Bed
3359,House,Entire home/apt,4,1,1,2,Real Bed
3360,House,Entire home/apt,6,1,2,1,Real Bed
3361,House,Private room,3,2,1,2,Real Bed
3362,House,Entire home/apt,5,2.5,2,3,Real Bed
3363,House,Private room,2,1,1,1,Real Bed
3364,Bed & Breakfast,Private room,2,1,1,1,Real Bed
3365,House,Private room,2,1.5,1,1,Real Bed
3366,House,Private room,2,1,1,1,Real Bed
3367,House,Entire home/apt,8,2,3,4,Real Bed
3368,House,Entire home/apt,6,1.5,3,3,Real Bed
3369,House,Entire home/apt,4,1,1,1,Real Bed
3370,House,Entire home/apt,8,2,3,5,Real Bed
3371,House,Entire home/apt,4,1,2,2,Real Bed
3372,Apartment,Entire home/apt,4,1,1,2,Real Bed
3373,Apartment,Entire home/apt,4,1,2,3,Real Bed
3374,Apartment,Entire home/apt,4,1,1,2,Real Bed
3375,Apartment,Entire home/apt,5,1,3,3,Real Bed
3376,House,Private room,2,1,1,1,Real Bed
3377,Apartment,Entire home/apt,5,1,1,2,Real Bed
3378,Apartment,Entire home/apt,4,1,2,2,Real Bed
3379,House,Private room,2,1,1,1,Real Bed
3380,Apartment,Entire home/apt,6,1,1,4,Real Bed
3381,House,Entire home/apt,4,1,2,2,Real Bed
3382,Apartment,Entire home/apt,2,1,0,1,Real Bed
3383,House,Entire home/apt,5,2,3,3,Real Bed
3384,House,Entire home/apt,8,1.5,3,4,Real Bed
3385,Apartment,Entire home/apt,4,2,2,3,Real Bed
3386,Apartment,Entire home/apt,6,1,2,5,Real Bed
3387,House,Entire home/apt,5,2,3,4,Real Bed
3388,Apartment,Entire home/apt,4,1,1,1,Real Bed
3389,House,Private room,3,1,1,1,Real Bed
3390,House,Entire home/apt,4,1,2,2,Real Bed
3391,House,Private room,2,1,1,1,Real Bed
3392,House,Private room,2,1,1,1,Real Bed
3393,House,Entire home/apt,6,1,1,3,Real Bed
3394,House,Entire home/apt,7,1,3,4,Real Bed
3395,House,Private room,2,1,1,1,Real Bed
3396,House,Entire home/apt,6,1,3,3,Real Bed
3397,House,Entire home/apt,7,2.5,3,4,Real Bed
3398,Apartment,Entire home/apt,4,1,2,2,Real Bed
3399,House,Private room,2,1,1,1,Real Bed
3400,House,Entire home/apt,8,3.5,4,3,Real Bed
3401,Other,Entire home/apt,4,1,2,2,Real Bed
3402,House,Entire home/apt,6,1,2,3,Real Bed
3403,Apartment,Entire home/apt,2,1,1,1,Real Bed
3404,Apartment,Entire home/apt,4,1,1,2,Real Bed
3405,House,Private room,2,1.5,1,1,Real Bed
3406,House,Entire home/apt,3,1,1,1,Real Bed
3407,Apartment,Entire home/apt,4,1,1,1,Futon
3408,House,Entire home/apt,4,2,2,2,Real Bed
3409,Apartment,Shared room,2,1,1,1,Real Bed
3410,Apartment,Entire home/apt,2,1,0,1,Real Bed
3411,House,Entire home/apt,2,1,0,1,Real Bed
3412,House,Entire home/apt,3,1,1,1,Real Bed
3413,Apartment,Private room,2,1.5,1,1,Real Bed
3414,Apartment,Entire home/apt,2,1,0,1,Real Bed
3415,Apartment,Private room,3,1,1,1,Real Bed
3416,House,Private room,2,1,1,1,Real Bed
3417,House,Entire home/apt,4,1,2,2,Real Bed
3418,Apartment,Entire home/apt,2,1,1,1,Real Bed
3419,House,Entire home/apt,6,3,5,5,Real Bed
3420,Apartment,Entire home/apt,4,1,2,2,Real Bed
3421,House,Entire home/apt,12,3.5,5,7,Real Bed
3422,Apartment,Entire home/apt,4,1,1,1,Real Bed
3423,House,Private room,2,1,1,1,Real Bed
3424,House,Entire home/apt,2,1,1,1,Real Bed
3425,House,Private room,2,1,1,2,Real Bed
3426,House,Private room,2,1,1,1,Real Bed
3427,Cabin,Entire home/apt,2,1,0,2,Real Bed
3428,Apartment,Entire home/apt,2,1,1,1,Real Bed
3429,Apartment,Private room,2,1,1,1,Real Bed
3430,Apartment,Entire home/apt,4,1,2,4,Real Bed
3431,House,Private room,2,1,1,1,Real Bed
3432,House,Entire home/apt,4,1,2,2,Real Bed
3433,House,Entire home/apt,4,1,1,2,Real Bed
3434,Apartment,Private room,2,1,1,1,Airbed
3435,Apartment,Entire home/apt,4,2,2,2,Real Bed
3436,House,Private room,2,1,1,1,Pull-out Sofa
3437,Apartment,Entire home/apt,2,1,1,1,Real Bed
3438,House,Private room,2,1,1,1,Real Bed
3439,House,Private room,2,1,1,1,Real Bed
3440,Loft,Entire home/apt,2,1,0,1,Pull-out Sofa
3441,House,Entire home/apt,2,1,1,1,Real Bed
3442,House,Entire home/apt,4,1,1,2,Real Bed
3443,House,Entire home/apt,6,2,2,3,Real Bed
3444,House,Entire home/apt,6,3.5,3,3,Real Bed
3445,Apartment,Entire home/apt,4,1.5,2,3,Real Bed
3446,House,Entire home/apt,6,2,3,2,Real Bed
3447,House,Private room,2,2,1,1,Real Bed
3448,House,Entire home/apt,6,1.5,3,3,Real Bed
3449,Apartment,Entire home/apt,4,1,1,1,Real Bed
3450,Apartment,Private room,2,1.5,1,1,Real Bed
3451,House,Entire home/apt,8,3,3,4,Real Bed
3452,Apartment,Entire home/apt,2,1,1,1,Real Bed
3453,Townhouse,Entire home/apt,4,2.5,2,2,Real Bed
3454,House,Private room,1,1,1,1,Real Bed
3455,Townhouse,Private room,2,1,1,1,Real Bed
3456,Townhouse,Private room,2,1,1,1,Real Bed
3457,House,Private room,2,1,1,1,Real Bed
3458,Apartment,Entire home/apt,4,1,2,2,Real Bed
3459,House,Entire home/apt,4,1,2,2,Real Bed
3460,Apartment,Private room,2,1.5,1,1,Airbed
3461,House,Entire home/apt,5,1,3,3,Real Bed
3462,House,Private room,2,1,1,1,Real Bed
3463,House,Entire home/apt,6,1,3,3,Real Bed
3464,House,Private room,2,0.5,1,1,Real Bed
3465,House,Entire home/apt,4,1,2,3,Real Bed
3466,House,Private room,2,1,1,1,Real Bed
3467,Townhouse,Private room,4,1.5,1,3,Real Bed
3468,House,Private room,2,1,1,1,Real Bed
3469,House,Private room,2,1,1,1,Real Bed
3470,Apartment,Entire home/apt,2,1,0,1,Real Bed
3471,House,Entire home/apt,2,1,1,1,Real Bed
3472,Apartment,Entire home/apt,3,1,1,2,Real Bed
3473,House,Private room,2,1,1,1,Real Bed
3474,House,Entire home/apt,7,1,2,2,Real Bed
3475,House,Entire home/apt,3,1,1,2,Real Bed
3476,House,Entire home/apt,7,2,3,4,Real Bed
3477,Apartment,Entire home/apt,4,1,2,2,Real Bed
3478,House,Entire home/apt,4,1,2,2,Real Bed
3479,House,Entire home/apt,6,1,2,4,Real Bed
3480,House,Private room,2,3,1,1,Real Bed
3481,House,Private room,2,3,1,1,Real Bed
3482,House,Private room,2,1,1,1,Real Bed
3483,Loft,Entire home/apt,4,1,1,1,Real Bed
3484,Other,Private room,2,3,1,1,Real Bed
3485,House,Private room,2,1,1,1,Real Bed
3486,House,Private room,2,1,1,1,Real Bed
3487,Other,Private room,2,3,1,1,Real Bed
3488,House,Entire home/apt,6,1.5,3,3,Real Bed
3489,House,Private room,2,1,1,1,Real Bed
3490,House,Entire home/apt,4,1,2,3,Real Bed
3491,House,Entire home/apt,4,1,2,3,Real Bed
3492,House,Private room,2,1,1,1,Real Bed
3493,House,Private room,2,1,1,1,Real Bed
3494,House,Entire home/apt,3,1,1,2,Real Bed
3495,House,Entire home/apt,3,1,1,1,Real Bed
3496,Apartment,Entire home/apt,4,1,1,2,Real Bed
3497,House,Private room,4,1,1,1,Real Bed
3498,House,Private room,2,1,1,1,Real Bed
3499,House,Entire home/apt,4,1,2,2,Real Bed
3500,House,Private room,2,1,1,1,Real Bed
3501,House,Private room,2,1,1,1,Real Bed
3502,Townhouse,Private room,2,1,1,1,Real Bed
3503,House,Entire home/apt,4,2,2,2,Real Bed
3504,Apartment,Shared room,2,1,1,1,Futon
3505,Condominium,Private room,2,1,1,1,Real Bed
3506,Apartment,Private room,2,1,1,1,Real Bed
3507,Apartment,Entire home/apt,2,1,1,1,Real Bed
3508,Apartment,Entire home/apt,4,1,1,1,Real Bed
3509,House,Entire home/apt,8,2.5,4,4,Real Bed
3510,Apartment,Entire home/apt,2,1,1,1,Real Bed
3511,House,Entire home/apt,4,1,2,3,Real Bed
3512,House,Private room,4,2.5,1,2,Real Bed
3513,Apartment,Entire home/apt,2,1,1,1,Real Bed
3514,House,Entire home/apt,2,2,1,1,Real Bed
3515,Apartment,Entire home/apt,3,1,1,2,Real Bed
3516,Apartment,Entire home/apt,4,1,1,1,Real Bed
3517,Apartment,Entire home/apt,2,1,1,1,Real Bed
3518,House,Entire home/apt,2,1.5,1,1,Real Bed
3519,Condominium,Entire home/apt,5,1.5,2,2,Real Bed
3520,Apartment,Private room,1,1,1,1,Real Bed
3521,Apartment,Entire home/apt,5,1,2,3,Real Bed
3522,Apartment,Entire home/apt,3,1,1,1,Real Bed
3523,House,Entire home/apt,5,2,2,2,Real Bed
3524,Apartment,Entire home/apt,4,1,2,2,Real Bed
3525,House,Entire home/apt,2,2.5,2,2,Real Bed
3526,House,Shared room,1,3.5,1,1,Real Bed
3527,House,Shared room,1,3.5,1,1,Real Bed
3528,House,Shared room,1,3.5,1,1,Real Bed
3529,House,Shared room,1,1,1,1,Real Bed
3530,House,Shared room,1,3.5,1,1,Real Bed
3531,House,Shared room,1,1,1,1,Real Bed
3532,House,Private room,2,1.5,1,1,Real Bed
3533,House,Private room,2,5,1,1,Real Bed
3534,Apartment,Private room,2,1,1,1,Real Bed
3535,Apartment,Private room,2,1,1,1,Real Bed
3536,House,Private room,2,3,1,1,Real Bed
3537,Townhouse,Private room,2,1,1,1,Real Bed
3538,House,Private room,2,1,1,1,Airbed
3539,Apartment,Private room,2,1,1,1,Real Bed
3540,House,Private room,1,1,1,1,Pull-out Sofa
3541,House,Private room,2,1,1,1,Real Bed
3542,Bed & Breakfast,Private room,2,1,1,1,Real Bed
3543,Bed & Breakfast,Private room,1,5,1,1,Real Bed
3544,Bed & Breakfast,Private room,2,1,1,1,Real Bed
3545,House,Private room,2,1,1,1,Real Bed
3546,House,Private room,2,1,1,1,Real Bed
3547,Apartment,Private room,2,1,1,1,Real Bed
3548,Bed & Breakfast,Private room,2,1,1,1,Real Bed
3549,Apartment,Entire home/apt,2,1,1,1,Real Bed
3550,House,Entire home/apt,3,1,0,2,Real Bed
3551,Bungalow,Entire home/apt,2,1,0,1,Real Bed
3552,Apartment,Entire home/apt,2,1,1,1,Real Bed
3553,Apartment,Entire home/apt,2,1,1,1,Real Bed
3554,Apartment,Entire home/apt,2,1,1,1,Real Bed
3555,Townhouse,Entire home/apt,4,2,2,2,Real Bed
3556,Apartment,Entire home/apt,2,1,1,1,Real Bed
3557,House,Entire home/apt,2,1,0,1,Real Bed
3558,Apartment,Entire home/apt,4,1,2,2,Real Bed
3559,Apartment,Entire home/apt,2,1,1,1,Real Bed
3560,Apartment,Entire home/apt,4,1,1,2,Real Bed
3561,House,Shared room,1,1,1,1,Real Bed
3562,House,Entire home/apt,6,2.5,3,3,Real Bed
3563,House,Entire home/apt,4,1.5,2,2,Real Bed
3564,House,Private room,2,1,1,1,Real Bed
3565,Apartment,Entire home/apt,2,1,1,1,Real Bed
